0.7178705269064816,0.33058905850817233,0.8467451923992122
0.06824467708123749,0.6771658810378574,0.6335658755709032
0.7785631729486951,0.26388268636589574,0.24009334749580347
0.6569617811711445,0.6024886494870851,0.3398827623559957
0.8613060408499541,0.6567366056867616,0.07729444496665361
0.38024216118614396,0.1377759866701288,0.6908633838451138
0.09996931598381698,0.1774624872286018,0.2805620971333431
0.13699619260321683,0.6489478531184363,0.6366390221279646
0.08217202825463488,0.4180831690782735,0.38663402871125097
0.7226803894429317,0.47050780480796905,0.058861000462068214
